name,text,episode,season
COOPER,Laura Palmer's murder was vicious and calculated. There's no telling what we'll encounter bringing a suspect to ground. After Andy's mishap at the motel. I want to make absolutely certain each of us is comfortable and confident with our firearms.HAWK notices COOPER'S gun before he puts it back in its holster.,5,1
HAWK,Nice piece.,5,1
COOPER,Actually its standard issue. I made a few modifications. (privately to TRUMAN) How long has Lucy been upset with Andy?,5,1
SHERIFF TRUMAN,(points at COOPER) Body language?,5,1
COOPER,In this case it was yelling through a megaphone.ANDY walks in.,5,1
SHERIFF TRUMAN,Six rounds a piece to start with Andy.,5,1
ANDY,Okay.,5,1
COOPER,"Care to tell us about you and Lucy, Andy?",5,1
ANDY,"Geez, you can tell?",5,1
SHERIFF TRUMAN,Not to many secrets left around here.,5,1
ANDY,She won't speak to me and I don't know why ... and I don't know why she doing what she's doing. I just can't figure her out.,5,1
COOPER,Well there's no logic at work here Andy. Let that one go. In the grand design women were drawn from a different set of blueprints.,5,1
HAWK,Amen to that.HAWK puts on his ear protection cover.,5,1
SHERIFF TRUMAN,"Amen. Hawk, Andy.The rest also put on their ear protection cover.",5,1
COOPER,"Rapid fire.HAWK confidently and quickly fires his gun at the practice target down the gunnery range. ANDY has a hard time just holding on to the gun as he quickly fires. When their finished, the target sheets are retrieved from the distant shooting area by a motorized line. They all remove their ear protectors and rest them on their shoulders around their neck. HAWK collects the target sheets and hands them to COOPER. COOPER checks over the target sheets to see how they scored.",5,1
COOPER,"Hawk, six for six. Two kills, high marks. Andy. (ANDY'S target sheet has no holes) Andy what we need is practice and lots of it. One hour, three times a week. Harry you'll supply the ordinance.",5,1
SHERIFF TRUMAN,Whatever it takes.HAWK and ANDY walk to opposite sides of the room.,5,1
COOPER,Chin up Andy. (nods his head up),5,1
SHERIFF TRUMAN,You ever been married Cooper?SHERIFF TRUMAN pulls out his gun and checks it.TUNE: LAURA PALMER'S THEME (ONE INSTRUMENT V2),5,1
COOPER,"No. I knew someone ... once who helped me understand commitment, responsibilities and the risks. (pulls out his gun and puts on his ear protection) Who taught me the pain of a broken heart.Confidently and without blinking COOPER quickly discharges his gun at the target. SHERIFF TRUMAN also confidently fires. After firing, the target sheets are retrieved. They remove their ear protection and retrieve their target sheets. Before they look them over HAWK says ...",5,1
HAWK,One woman can make you fly like an eagle another can give you the strength of a lion but only one in the cycle of life can fill your heart with wonder and the wisdom that you have known a singular joy. I wrote that for my girlfriend.,5,1
COOPER,Local gal?,5,1
HAWK,"Diane Shapiro, Ph.D. BrandiceCOOPER, impressed, whistles. He returns his attention to the target sheets.",5,1
COOPER,"Harry, one miss five hits. Three kills, excellent.SHERIFF TRUMAN silently looks over COOPER target sheet and then hands it to HAWK.",5,1
HAWK,Only four hits?,5,1
COOPER,Well I put four through the eyes and one through each nostril.We view the target sheet and see two holes where the eyes and where the nostrils would be in the human form of the target sheet.,5,1
HAWK,Nice pattern.LUCY speaks over the intercom.,5,1
LUCY,"Agent Cooper, I'm looking at the files from Dr. Lydecker's and, for instance, I have here in the 'A's an Arky who's a part poodle part rottweiler, who lives on Maple and belongs to Mr. Rumple. Then, for example, I have an Annette who's an otter, who lives with a family near Elk river.",5,1
COOPER,We wanted the name of birds.,5,1
LUCY,I know but the files are all organized alphabetically.,5,1
SHERIFF TRUMAN,"Lucy, go through the bird file.",5,1
LUCY,No no you don't understand. Their organized alphabetically in the names of the pets.COOPER realizes that finding the bird is going to take quite a while.,5,1
COOPER,"We're going to need some more coffee.CUT TO:INT. DOUBLE R DINER - DAYAt the counter, NORMA picks up a dirty plate and silverware as TOAD, a large and usual customer, drops some change for a tip. A country music tune plays in the background.",5,1
NORMA,"Thanks Toad. I'll be sure to get this into my retirement fund A-S-A-P.SHELLY enters the diner, lifts the counter-door, passes and drops it behind her with a slam.",5,1
NORMA,"Shelly, your gonna scare the customers.SHELLY walks up to NORMA.",5,1
SHELLY,I've got one man two many in my life and I'm married to him. Sound familiar.,5,1
NORMA,Maybe you should have a little talk with Leo.,5,1
SHELLY,"Leo doesn't talk, he hits. (fiddles with her ring) He was so great at first, you know. This flashy guy in his hot car. Then we get married and I find out all he was looking for was a maid he didn't have to pay. I feel so stupid.",5,1
NORMA,(hugs SHELLY) Look at us. Two men apiece and we don't know what to do with any of the four of them.,5,1
SHELLY,So how did Hank's hearing go?,5,1
NORMA,Their going to decide this afternoon.,5,1
SHELLY,Have you told him your divorcing him for Ed.,5,1
NORMA,When I saw him I ... he might not even get out this time around. I guess my plans are a little up in the air.,5,1
SHELLY,"Yeah well. I have definitely got plans for Leo.CUT TO:INT. DOUBLE R DINER - DAYAt front door, we see JAMES HURLEY enter and walk over to the pay phone just to his left on the wall.CUT TO:INT. DOUBLE R DINER - DAY",5,1
NORMA,"You know what we're going to do Shelly, tomorrow? You and I are going to have a day of beauty. A manicure, a facial, we're going to have our hair done. The works. We're going to be the knockouts of the Double R. And its my treat.",5,1
SHELLY,(smiles) Yeah.,5,1
NORMA,"Yeah.CUT TO:INT. DOUBLE R DINER - DAYAt the pay phone inside the diner, JAMES is speaking to DONNA.",5,1
JAMES,Donna.,5,1
DONNA,"(over the phone) Hi James.CUT TO:INT. HAYWARD HOUSE - DAYOn the phone in the living room, DONNA is speaking to JAMES. In the background, we can see DR. WILL HAYWARD in the kitchen, with an apron draped on his arm, holding a cookbook. He yells to DONNA from the kitchen.DR. HAYWARDDonna.",5,1
DONNA,(to JAMES) Hold on.DR. HAYWARDWho the heck ever heard of diet lasagna?,5,1
DONNA,"Just a sec daddy. I'll be right in okay, its James.DR. HAYWARDOh.",5,1
DONNA,"(to JAMES) Hi, we're having this church pot luck dinner here tonight.DR. HAYWARDWell tell him to get over here. I need help. SOS.",5,1
DONNA,"Okay. (laughs)DR. HAYWARDMayday, mayday.",5,1
DONNA,(to JAMES) Would you like to come?CUT TO:INT. DOUBLE R DINER - DAY,5,1
JAMES,I don't think I'd be very good company.,5,1
DONNA,(over the phone) Well I ... I think we need to talk.A bell rings from the opening of the front door to the diner. JAMES turns his head to look at who has entered. He sees a dark haired woman walk to the counter of the diner.,5,1
DONNA,(over the phone) Uhm ... I found out some things. Audrey told me some stuff and Mrs. Palmer saw something.,5,1
JAMES,What?,5,1
DONNA,(over the phone) Well if you come over I could tell you.,5,1
JAMES,I'm going to get something to eat and then I'll be over in a little bit.,5,1
DONNA,"(over the phone) Okay, bye.JAMES hangs up the phone and walks over to the woman. Its MADELEINE standing by the counter waiting for her food order to arrive. JAMES stands right to the side of her and stares at her. At first she doesn't notice but then turns to face him and says ...",5,1
MADELEINE,Hi. (removes her glasses),5,1
JAMES,Who are you?,5,1
MADELEINE,My name's Madeleine Ferguson. Laura was my cousin.,5,1
JAMES,(introduces himself) James Hurley.,5,1
MADELEINE,Laura and I hadn't seen each other much ... recently. I live in Missoula. Did you know Laura well?,5,1
JAMES,I thought I did. (smiles),5,1
SHELLY,Here you go I got your order ready.,5,1
MADELEINE,Thanks a lot.,5,1
SHELLY,Mm-hmm.MADELEINE picks up her food order and holds it in her arms as she speaks to JAMES.TUNE: LAURA PALMER'S THEME (ONE INSTRUMENT V1),5,1
MADELEINE,I'm picking up food for my aunt and uncle. Aunt Sarah can't cook right now and uncle Leland's up half the night listening to old music and crying and stuff ... but if I was cooking for them they'd be doing even worse. (laughs)JAMES still stares at her.,5,1
MADELEINE,You think I look like Laura?,5,1
JAMES,Yes. (nods),5,1
MADELEINE,"We used to come visit Twin Peaks when I was a kid. It was great. We'd pretend we were sisters. I wish I'd known her better. It's so sad. Well, it was nice to meet you James Hurley.They shake hands.",5,1
JAMES,"Nice to meet you too.TUNE ENDS: LAURA PALMER'S THEME (ONE INSTRUMENT V1)CUT TO:INT. DOUBLE R DINER - DAYOn the phone at the end of the counter near the kitchen, NORMA leans behind a large machine as she listens to the outcome of the parole hearing.",5,1
NORMA,"Thanks for calling Mr. Moonie.She hangs up the phone, disappointed by the results. SHELLY, carrying two mugs and a plate with a half eaten pie, comes up to her.",5,1
SHELLY,Are you okay?,5,1
NORMA,Hank got his parole.TUNE: LOVE THEME FROM TWIN PEAKSShe looks down at the ground.,5,1
NORMA,"He's coming home.TUNE ENDS: LOVE THEME FROM TWIN PEAKSCUT TO:INT. BENJAMIN HORNE'S OFFICE - DAYWe view a CLOSEUP on a chandelier made with deer antlers. We PAN and ZOOM OUT to see BENJAMIN, dressed in a jogging suit, having a workout on a motion cycle in front of the fireplace. As he pedals, he speaks to someone on a portable phone. As he speaks, AUDREY walks into the room.",5,1
BENJAMIN,"What's that? No I ... I don't know what you get when you cross a Norwegian and a Swede. (reply) Oh, very good sir, very good. I can't tell you how excited we are about bringing Icelandic investment to the great Northwest. Would you put my brother back on please. Jerry, who the hell is that joker. Your sure that he's the boss. Just make sure they don't start taking eggnog into the pilot. Jerr, I got the jet gassed up and on the runway in Seattle. Usher these guys through customs, make your connections and save me some of whatever it is that their having. (hangs up) Yeah.He continues to pedal and just barely notices AUDREY at his side.",5,1
BENJAMIN,Oh Audrey. I didn't hear you come in. What is it this time?,5,1
AUDREY,Daddy are you ashamed of me?,5,1
BENJAMIN,Audrey your uh ... your my daughter.,5,1
AUDREY,I was thinking about what we were talking about the other night when you were so mad.,5,1
BENJAMIN,"It isn't that I'm ashamed of you, Audrey. Its just that I'd wish I could depend on you more. Especially during a trying time like this.",5,1
AUDREY,"Well that's what I wanted to talk to you about. Dad, I want to change my life. I've decided I want to help you with the family business. I mean, one of these days you'll need someone to take over and obviously it's not going to be Johnny.",5,1
BENJAMIN,"(slight laugh) Oh Audrey, I wish that I could believe you.",5,1
AUDREY,Daddy please. I saw a friend of mine ... cut down like a flower that had just begun to bloom. Life can be so short. (exhales) There isn't all the time in the world. I see that now and I want to change my life.,5,1
BENJAMIN,How exactly?,5,1
AUDREY,Well I don't need to go to college. You can teach me the business and I'm willing to start at the absolute bottom.,5,1
BENJAMIN,Alright. We've got some guest arriving. You go up stairs and start making some beds.,5,1
AUDREY,You still don't believe me.,5,1
BENJAMIN,"Alright, okay, (stops pedaling) okay, alright, (gets off the motion cycle) alright. (walks away from her towards his desk) Where would you start?",5,1
AUDREY,Well I think I should start at the department store. Cosmetics or something. Just part time at first till I graduate.,5,1
BENJAMIN,Your really serious aren't you?,5,1
AUDREY,You have to start to think about the future daddy. Just like I am.,5,1
BENJAMIN,The future?,5,1
AUDREY,Our family's future. Please let me be your daughter again.,5,1
BENJAMIN,"Audrey.He turns and holds out his arms. AUDREY moves to him and gives him a hug.TUNE: LOVE THEME FROM TWIN PEAKSAs she hugs her father she sees a photograph of LAURA PALMER and herself, dressed in heavy winter clothing, on his desk. The telephone rings. They separate as BENJAMIN moves over to the phone to answers it.",5,1
BENJAMIN,Hello this is Benjamin Horne.The phone call requires privacy. He covers the mouth piece with his hands and says ...,5,1
BENJAMIN,I have to take this sweetheart.,5,1
AUDREY,Oh okay. Thanks daddy.Slowly she walks toward the door but before she exits she turns around to look at him. BENJAMIN peers at her to make sure she's leaves before he talks.,5,1
BENJAMIN,Thank you Audrey.AUDREY finally leaves. BENJAMIN returns to the phone.,5,1
BENJAMIN,"Where've you been? (reply) Meet me down by the river in a half hour and be discreet.TUNE ENDS: LOVE THEME FROM TWIN PEAKSCUT TO:EXT. TWIN PEAKS SHERIFF'S DEPARTMENT - NIGHTWe view a CLOSEUP of the sign above the entrance to the building with the sound of crickets in the background.CUT TO:INT. TWIN PEAKS SHERIFF'S DEPARTMENT - NIGHTIn the conference room, DEPUTY ANDY, SHERIFF TRUMAN and AGENT COOPER sort out the files from the veterinarian clinic. All three have paper cups of coffee in front of them. SHERIFF TRUMAN appears exhausted, COOPER downs his coffee while ANDY works diligently.",5,1
ANDY,"Here's a bird. Louis Armstrong, he's a parakeet.",5,1
SHERIFF TRUMAN,Put it with the others.,5,1
LUCY,(over intercom) Agent Cooper I got Gordon Cole on the phone.SHERIFF TRUMAN stands up to stretch his back. COOPER presses a button on the intercom unit in front of him to handle the call.,5,1
COOPER,Cooper here.,5,1
GORDON,"Coop, Albert is faxing you his reconstruction of the plastic object found in Laura Palmer's stomach. He's also determined the bites and marks on her shoulders are made by a parrot or a mynah bird. That's it, your up to date.COOPER hangs up by pressing the button on the intercom unit. DEPUTY HAWK walks up to him carrying the fax that just arrived.",5,1
HAWK,Take a look at this.He hands the fax to SHERIFF TRUMAN. We view the fax of the drawing of the fragment as part of a circular whole of some kind of object like a coin.,5,1
